team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2020,PHI,2020020060,PHI,BOS,AWAY,20210121,Team Level,5on5,0.3428,0.3452,0.3731,3126,17.87,1.56,1.27,3.992,0.559,9.907,7.712,1.545,1.688,1.673,18,7,4,29,2,0,0,4,1,8,10,16,23,3,6,17,19,8,8,19,5,1,0.668,0.606,0.286,0,1,1,30.953,25,26.692,1,0.262,0,0,1.821,1.97,1.951,30.491,2.991,2.109,6.949,1.103,16.891,11.958,2.811,2.792,2.624,32,10,13,55,3,4,2,12,0,11,12,29,39,5,10,29,23,5,4,31,6,5,0.895,0.763,1.332,1,0,2,52.207,42,39.977,2,0.435,1.116,1.116,2.31,2.166,2.146
PHI,2020,PHI,2020020060,PHI,BOS,AWAY,20210121,Team Level,4on5,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.708,1.478,0.822,1.47,0.264,3.304,1.661,1.318,1.478,1.318,7,2,0,9,1,2,1,2,0,2,2,6,8,0,0,5,0,1,0,3,3,3,0.154,0.369,0.956,0,0,1,9,9,9,0,0.218,0.726,0.726,0.971,0.971,0.848
PHI,2020,PHI,2020020060,PHI,BOS,AWAY,20210121,Team Level,5on4,0.9818,0.9231,0.8889,516,5.617,1.187,0.417,1.03,0.144,3.494,1.729,1.185,1.187,1.185,3,5,4,12,2,0,0,0,1,2,3,1,6,0,0,3,0,0,0,6,0,2,0.034,0,1.153,0,0,2,12,8,8,0,0.114,0,0,1.301,1.301,1.298,0.706,0.022,0.028,0.127,0.019,0.233,0.572,0.022,0.022,0.022,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,1,0,0,0.022,0,0,0,0,0,1,1,1,0,0.009,0,0,0.03,0.03,0.03
PHI,2020,PHI,2020020075,PHI,BOS,AWAY,20210123,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2020,PHI,2020020075,PHI,BOS,AWAY,20210123,Team Level,all,0.2981,0.4719,0.4308,3600,20.403,1.042,1.197,4.661,0.615,11.437,9.048,1.042,1.043,1.043,17,11,14,42,1,0,0,5,2,4,16,16,27,4,8,32,24,6,6,24,4,0,0.495,0.546,0,0,1,0,40.829,28,27.282,3,0.253,0,0,1.294,1.296,1.296,26.913,2.453,1.652,6.384,0.852,14.749,10.91,2.4,2.463,2.41,26,11,10,47,6,3,3,6,1,10,11,20,31,2,4,27,26,9,4,30,4,3,0.899,0.598,0.956,1,2,3,48.882,37,38.061,3,0.363,0.876,0.876,1.94,1.946,1.925
PHI,2020,PHI,2020020075,PHI,BOS,AWAY,20210123,Team Level,5on5,0.4463,0.4932,0.4615,3145,17.561,1.013,1.019,3.945,0.533,9.614,7.877,1.012,1.014,1.014,14,10,12,36,1,0,0,4,2,3,14,13,23,4,8,27,22,5,5,20,4,0,0.466,0.546,0,0,1,0,34.829,24,23.282,2,0.21,0,0,1.223,1.225,1.225,20.551,1.257,1.126,4.969,0.612,11.29,8.746,1.253,1.267,1.263,19,9,9,37,3,1,1,6,1,8,9,16,25,2,4,23,24,7,4,24,3,1,0.628,0.414,0.215,0,2,1,38.882,28,29.061,3,0.233,0.135,0.135,1.355,1.361,1.359
PHI,2020,PHI,2020020075,PHI,BOS,AWAY,20210123,Team Level,4on5,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.649,1.178,0.496,1.347,0.225,3.227,1.528,1.129,1.178,1.129,6,2,1,9,3,2,2,0,0,2,1,3,5,0,0,1,1,0,0,5,1,2,0.252,0.184,0.742,1,0,2,9,8,8,0,0.124,0.742,0.742,0.56,0.56,0.541
PHI,2020,PHI,2020020075,PHI,BOS,AWAY,20210123,Team Level,5on4,0.617,0.8571,0.8,240,2.841,0.029,0.179,0.716,0.082,1.822,1.172,0.029,0.029,0.029,3,1,2,6,0,0,0,1,0,1,2,3,4,0,0,2,1,1,1,4,0,0,0.029,0,0,0,0,0,6,4,4,1,0.042,0,0,0.071,0.071,0.071,0.713,0.018,0.03,0.068,0.015,0.232,0.636,0.018,0.018,0.018,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,2,0,1,0,0,0.018,0,0,0,0,0,1,1,1,0,0.007,0,0,0.025,0.025,0.025
PHI,2020,PHI,2020020095,PHI,N.J,AWAY,20210126,Team Level,other,1,0.6667,1,116,1.549,1.755,0.033,0.034,0.035,0.079,0.064,1.755,1.755,1.755,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1.755,0,0,1,2,2,2,0,0.008,0,0,1.763,1.763,1.763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PHI,2020,PHI,2020020095,PHI,N.J,AWAY,20210126,Team Level,all,0.7148,0.4946,0.5385,3600,32.125,6.074,2.279,6.461,1.125,15.209,10.852,5.927,6.302,6.144,31,11,4,46,5,4,2,9,3,11,10,26,37,1,2,31,10,8,6,25,8,9,0.59,0.845,4.64,0,0,5,48.433,42,44.121,4,0.547,0.75,0.75,5.871,6.047,5.931,26.369,2.424,1.749,6.145,0.803,14.743,10.135,2.407,2.284,2.268,26,10,11,47,3,1,1,4,4,11,13,23,33,5,10,29,10,10,12,26,9,1,0.911,1.155,0.358,0,2,1,44.566,36,34.265,7,0.37,0.044,0.402,2.392,2.268,2.256
PHI,2020,PHI,2020020095,PHI,N.J,AWAY,20210126,Team Level,5on5,0.5633,0.4348,0.4655,2872,20.482,2.71,1.249,4.334,0.705,9.992,8.01,2.587,2.937,2.804,19,8,3,30,2,2,2,6,1,7,9,17,25,1,2,24,9,7,5,14,8,5,0.438,0.845,1.427,0,0,2,32.433,27,29.121,4,0.264,0.697,0.697,2.276,2.452,2.363,22.915,2.101,1.485,5.426,0.7,12.68,8.609,2.088,1.961,1.95,22,9,8,39,3,1,1,3,4,9,11,19,28,5,10,22,9,8,11,22,8,1,0.731,1.012,0.358,0,2,1,36.566,31,29.265,6,0.308,0.044,0.402,2.007,1.884,1.876
PHI,2020,PHI,2020020095,PHI,N.J,AWAY,20210126,Team Level,4on5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.647,0.181,0.224,0.636,0.081,1.823,1.056,0.177,0.181,0.177,4,0,2,6,0,0,0,1,0,2,1,4,4,0,0,3,0,0,0,4,0,0,0.181,0,0,0,0,0,6,4,4,0,0.053,0,0,0.234,0.234,0.229
PHI,2020,PHI,2020020095,PHI,N.J,AWAY,20210126,Team Level,5on4,0.9189,0.9333,0.9286,492,10.094,1.609,0.997,2.093,0.385,5.139,2.778,1.585,1.609,1.585,11,2,1,14,2,2,0,3,1,4,1,9,11,0,0,7,0,0,1,11,0,2,0.152,0,1.457,0,0,2,14,13,13,0,0.276,0.053,0.053,1.832,1.832,1.805,0.807,0.142,0.04,0.084,0.022,0.24,0.471,0.142,0.142,0.142,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,2,1,0,1,0,0,0.142,0,0,0,0,1,1,1,1,0.009,0,0,0.151,0.151,0.151
PHI,2020,PHI,2020020111,PHI,N.J,AWAY,20210128,Team Level,other,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166,0.241,0.251,0.537,0.108,2.647,1.216,0.236,0.241,0.236,3,2,1,6,0,0,0,1,1,0,3,3,5,0,0,1,0,0,1,5,0,0,0.241,0,0,0,0,0,6,5,5,0,0.064,0,0,0.305,0.305,0.299
PHI,2020,PHI,2020020111,PHI,N.J,AWAY,20210128,Team Level,all,0.4652,0.3789,0.3857,3600,19.531,2.151,1.377,4.531,0.644,10.935,7.363,2.061,2.273,2.178,17,10,9,36,3,2,1,3,0,7,12,14,24,3,6,39,14,7,6,17,9,1,0.533,1.07,0.548,0,2,1,37.464,27,27.92,2,0.289,0.637,0.637,1.803,1.91,1.823,30.499,2.473,2.046,7.236,1.084,18.166,11.995,2.436,2.365,2.33,34,9,16,59,1,2,0,10,1,14,15,33,42,2,4,14,14,6,7,34,8,1,1.084,0.875,0.514,1,0,0,56.835,43,41.587,2,0.434,0.576,0.576,2.33,2.231,2.199
PHI,2020,PHI,2020020111,PHI,N.J,AWAY,20210128,Team Level,5on5,0.5165,0.4074,0.4407,2848,18.826,2.14,1.33,4.381,0.621,10.433,7.096,2.051,2.263,2.167,17,9,7,33,3,2,1,3,0,7,11,14,23,3,6,28,13,7,5,16,9,1,0.523,1.07,0.548,0,2,1,34.464,26,26.92,2,0.278,0.637,0.637,1.781,1.888,1.801,23.754,2.003,1.558,5.844,0.865,13.176,9.554,1.973,1.895,1.867,26,7,15,48,1,2,0,7,0,12,11,25,32,1,2,11,14,5,6,25,7,1,0.72,0.769,0.514,1,0,0,45.835,33,31.587,2,0.313,0.576,0.576,1.74,1.64,1.617
PHI,2020,PHI,2020020111,PHI,N.J,AWAY,20210128,Team Level,4on5,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.579,0.229,0.236,0.855,0.112,2.343,1.226,0.227,0.229,0.227,5,0,0,5,0,0,0,2,0,2,1,5,5,1,2,2,0,0,0,4,1,0,0.123,0.105,0,0,0,0,5,5,5,0,0.057,0,0,0.285,0.285,0.284
PHI,2020,PHI,2020020111,PHI,N.J,AWAY,20210128,Team Level,5on4,1,1,1,175,0.705,0.011,0.047,0.15,0.023,0.502,0.267,0.011,0.011,0.011,0,1,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.011,0,0,0,0,0,3,1,1,0,0.012,0,0,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2020,PHI,2020020126,PHI,NYI,HOME,20210130,Team Level,other,0.6919,0.6667,0.6,12,2.469,0.283,0.159,0.4,0.075,0.983,1.099,0.283,0.283,0.283,3,0,1,4,1,0,0,0,0,0,2,2,2,0,0,1,1,0,0,1,2,0,0.057,0.227,0,0,1,0,4,3,3,0,0.041,0,0,0.324,0.324,0.324,1.358,0.126,0.096,0.258,0.049,0.929,0.542,0.126,0.126,0.126,2,0,0,2,0,0,0,1,0,0,1,2,2,0,0,1,0,0,1,2,0,0,0.126,0,0,0,0,0,2,2,2,0,0.031,0,0,0.157,0.157,0.157
PHI,2020,PHI,2020020126,PHI,NYI,HOME,20210130,Team Level,all,0.4251,0.4086,0.3971,3796,18.594,1.468,1.193,4.031,0.591,10.676,9.041,1.463,1.454,1.449,17,10,11,38,3,0,0,1,0,5,18,14,24,4,8,22,24,4,10,21,5,1,0.6,0.566,0.301,0,2,1,37.95,27,26.917,8,0.25,0,0,1.718,1.699,1.693,27.333,1.985,1.94,6.442,1.016,17.432,12.186,1.964,2.041,2.02,28,13,14,55,2,1,0,4,2,16,16,26,39,1,2,22,31,4,10,33,7,1,0.843,0.796,0.346,1,1,0,54.683,41,41.025,5,0.419,0.346,0.346,2.058,2.105,2.089
PHI,2020,PHI,2020020126,PHI,NYI,HOME,20210130,Team Level,5on5,0.3826,0.4133,0.4074,3184,14.816,1.118,0.962,3.428,0.479,9.217,6.796,1.113,1.104,1.099,12,10,9,31,2,0,0,1,0,5,14,10,20,4,8,16,21,4,7,18,3,1,0.477,0.34,0.301,0,1,1,30.95,22,21.917,5,0.193,0,0,1.311,1.292,1.286,21.442,1.804,1.412,5.355,0.794,12.933,9.702,1.784,1.86,1.839,22,10,12,44,2,1,0,2,2,13,12,20,30,1,2,19,28,4,8,24,7,1,0.662,0.796,0.346,1,1,0,43.683,32,32.025,5,0.289,0.346,0.346,1.747,1.794,1.779
PHI,2020,PHI,2020020126,PHI,NYI,HOME,20210130,Team Level,4on5,0.5492,0.25,0.2222,480,1.309,0.067,0.073,0.203,0.036,0.476,1.146,0.067,0.067,0.067,2,0,1,3,0,0,0,0,0,0,2,2,2,0,0,3,2,0,3,2,0,0,0.067,0,0,0,0,0,3,2,2,3,0.016,0,0,0.083,0.083,0.083,4.532,0.055,0.432,0.828,0.173,3.57,1.941,0.055,0.055,0.055,4,3,2,9,0,0,0,1,0,3,3,4,7,0,0,2,3,0,1,7,0,0,0.055,0,0,0,0,0,9,7,7,0,0.099,0,0,0.154,0.154,0.154
PHI,2020,PHI,2020020126,PHI,NYI,HOME,20210130,Team Level,5on4,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2020,PHI,2020020137,PHI,NYI,HOME,20210131,Team Level,other,0.8072,0.5714,0.6154,172,5.744,1.03,0.516,1.231,0.224,3.171,1.827,0.97,1.03,0.97,4,4,0,8,1,2,1,0,0,2,3,3,7,0,0,1,0,1,0,3,4,1,0.175,0.513,0.342,0,1,0,8,8,8,0,0.144,0.531,0.531,0.643,0.643,0.625,3.555,0.246,0.186,0.566,0.11,1.622,2.27,0.245,0.246,0.245,4,1,1,6,0,0,0,0,0,2,3,4,5,1,2,3,0,0,2,4,1,0,0.163,0.083,0,0,0,0,6,5,5,0,0.057,0,0,0.303,0.303,0.302
PHI,2020,PHI,2020020137,PHI,NYI,HOME,20210131,Team Level,all,0.6312,0.5,0.4842,3862,32.984,3.463,2.368,7.605,1.157,17.918,13.489,3.35,3.434,3.322,29,17,11,57,4,5,1,3,1,10,23,25,42,6,12,27,15,4,6,31,12,3,1.064,1.523,0.876,1,2,1,57.12,46,46.248,5,0.537,0.788,0.788,3.212,3.188,3.125,34.415,2.023,2.257,7.894,1.112,20.075,15.639,2.012,2.062,2.051,36,13,8,57,3,0,0,12,2,11,21,33,46,4,8,26,19,4,12,41,6,2,0.833,0.62,0.57,0,2,1,57.305,49,49.274,7,0.532,0,0,2.555,2.602,2.585
PHI,2020,PHI,2020020137,PHI,NYI,HOME,20210131,Team Level,5on5,0.5979,0.5634,0.5263,2904,21.612,1.625,1.368,5.278,0.722,11.857,9.151,1.606,1.596,1.578,20,10,10,40,3,3,0,2,0,5,17,17,27,5,10,18,13,3,4,24,5,1,0.741,0.671,0.212,1,1,1,40.12,30,30.248,4,0.28,0.256,0.256,1.649,1.624,1.619,18.675,1.093,1.06,4.597,0.646,10.757,8.847,1.084,1.133,1.123,20,7,4,31,2,0,0,9,0,3,13,18,25,2,4,16,18,4,6,22,5,0,0.557,0.537,0,0,2,0,31.305,27,27.274,5,0.218,0,0,1.311,1.358,1.343
PHI,2020,PHI,2020020137,PHI,NYI,HOME,20210131,Team Level,4on5,0.4837,0.1818,0.2105,582,2.618,0.415,0.206,0.45,0.111,1.096,1.722,0.409,0.415,0.409,2,2,0,4,0,0,0,0,1,1,2,2,4,0,0,7,2,0,0,3,0,1,0.093,0,0.322,0,0,0,4,4,4,0,0.046,0,0,0.461,0.461,0.454,10.664,0.443,0.94,2.508,0.315,7.243,3.552,0.443,0.443,0.443,11,4,3,18,1,0,0,3,1,5,5,10,14,0,0,4,0,0,3,14,0,1,0.104,0,0.339,0,0,1,18,15,15,1,0.242,0,0,0.685,0.685,0.683
PHI,2020,PHI,2020020137,PHI,NYI,HOME,20210131,Team Level,5on4,0.6209,0.7143,0.6667,204,3.009,0.393,0.277,0.647,0.1,1.795,0.788,0.365,0.393,0.365,3,1,1,5,0,0,0,1,0,2,1,3,4,1,2,1,0,0,2,1,3,0,0.055,0.339,0,0,0,0,5,4,4,1,0.067,0,0,0.46,0.46,0.427,1.52,0.24,0.072,0.224,0.042,0.453,0.97,0.24,0.24,0.24,1,1,0,2,0,0,0,0,1,1,0,1,2,1,2,3,1,0,1,1,0,1,0.009,0,0.231,0,0,0,2,2,2,1,0.016,0,0,0.256,0.256,0.256
PHI,2020,PHI,2020020159,PHI,BOS,HOME,20210203,Team Level,other,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409,1.934,0.187,0.321,0.101,1.005,0.453,1.921,1.934,1.921,3,1,2,6,2,0,0,0,0,1,1,1,2,0,0,1,0,2,1,1,0,3,0.015,0,1.919,0,0,2,6,4,4,1,0.085,0,0,2.019,2.019,2.005
PHI,2020,PHI,2020020159,PHI,BOS,HOME,20210203,Team Level,all,0.3331,0.4348,0.4405,3631,26.427,2.237,1.888,6.403,0.904,14.765,10.804,2.175,2.133,2.076,25,12,13,50,3,2,0,4,1,11,16,22,34,4,8,29,26,8,10,25,11,1,0.675,1.258,0.303,2,1,0,47.796,37,35.516,6,0.401,0.421,0.421,2.217,2.12,2.093,34.951,4.479,2.184,7.462,1.032,18.237,13.606,4.454,4.595,4.569,35,12,18,65,4,0,0,9,1,11,22,31,43,2,4,25,25,13,5,34,8,5,0.743,0.935,2.801,0,1,3,68.099,47,49.225,3,0.514,0,0,4.993,5.134,5.106
PHI,2020,PHI,2020020159,PHI,BOS,HOME,20210203,Team Level,5on5,0.553,0.4632,0.4648,3116,24.203,1.999,1.634,5.796,0.773,12.984,9.814,1.94,1.896,1.841,23,10,11,44,3,1,0,4,1,10,14,20,30,4,8,24,25,7,10,23,9,1,0.636,1.06,0.303,2,1,0,41.796,33,31.516,6,0.338,0.303,0.303,2.034,1.937,1.911,27.62,1.616,1.724,6.545,0.848,15.579,11.689,1.605,1.732,1.72,27,11,13,51,1,0,0,8,1,10,18,26,37,2,4,19,25,9,3,30,8,0,0.681,0.935,0,0,1,0,54.099,38,40.225,2,0.351,0,0,1.968,2.108,2.093
PHI,2020,PHI,2020020159,PHI,BOS,HOME,20210203,Team Level,4on5,0.0171,0.1429,0.25,223,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.015,0,0,0.025,0.025,0.025,2.24,0.574,0.175,0.403,0.046,1.227,0.575,0.574,0.574,0.574,3,0,3,6,1,0,0,1,0,0,1,2,2,0,0,4,0,1,1,2,0,1,0.011,0,0.564,0,0,1,6,3,3,0,0.056,0,0,0.63,0.63,0.63
PHI,2020,PHI,2020020159,PHI,BOS,HOME,20210203,Team Level,5on4,0.3911,0.7143,0.6,240,1.923,0.228,0.187,0.464,0.081,1.376,0.666,0.224,0.228,0.224,1,2,2,5,0,1,0,0,0,1,1,1,3,0,0,2,0,0,0,1,2,0,0.029,0.199,0,0,0,0,5,3,3,0,0.047,0.117,0.117,0.157,0.157,0.157,1.681,0.355,0.098,0.194,0.036,0.427,0.89,0.355,0.355,0.355,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,1,0,1,0,1,0,1,0.036,0,0.319,0,0,0,2,2,2,0,0.022,0,0,0.376,0.376,0.376
PHI,2020,PHI,2020020174,PHI,BOS,HOME,20210205,Team Level,other,1,1,1,262,5.699,0.39,0.475,1.164,0.17,4.25,1.55,0.368,0.39,0.368,4,4,0,8,0,0,0,1,0,5,2,4,8,0,0,2,0,0,0,6,2,0,0.205,0.185,0,0,0,0,8,8,8,0,0.133,0,0,0.524,0.524,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PHI,2020,PHI,2020020174,PHI,BOS,HOME,20210205,Team Level,all,0.6014,0.5288,0.5333,3600,27.962,2.822,2.216,6.574,1.113,17.333,9.943,2.774,2.771,2.723,24,16,15,55,1,0,0,7,4,18,10,23,39,4,11,24,22,3,6,24,14,2,0.766,1.603,0.453,0,0,1,54.315,40,39.696,4,0.521,0,0,3.343,3.284,3.224,25.045,1.87,1.524,5.99,0.829,13.902,10.885,1.813,1.957,1.896,23,12,14,49,2,2,1,2,1,8,20,21,33,8,17,33,28,7,11,28,6,1,0.658,0.653,0.56,1,0,1,50.257,35,35.76,8,0.313,0.705,0.705,1.478,1.535,1.525
PHI,2020,PHI,2020020174,PHI,BOS,HOME,20210205,Team Level,5on5,0.4577,0.439,0.431,2872,17.287,1.562,1.204,4.463,0.794,10.053,6.925,1.549,1.511,1.498,15,10,11,36,0,0,0,5,3,11,6,15,25,4,11,17,22,3,5,16,9,0,0.478,1.084,0,0,0,0,35.315,25,24.696,4,0.251,0,0,1.812,1.753,1.739,23.508,1.851,1.436,5.636,0.779,12.934,10.364,1.793,1.937,1.876,21,12,13,46,2,2,1,2,1,8,18,19,31,5,13,24,25,6,9,26,6,1,0.638,0.653,0.56,1,0,1,47.257,33,33.76,6,0.293,0.705,0.705,1.438,1.495,1.485
PHI,2020,PHI,2020020174,PHI,BOS,HOME,20210205,Team Level,4on5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.537,0.02,0.088,0.354,0.05,0.968,0.52,0.02,0.02,0.02,2,0,1,3,0,0,0,0,0,0,2,2,2,1,0,2,0,0,0,2,0,0,0.02,0,0,0,0,0,3,2,2,0,0.02,0,0,0.04,0.04,0.04
PHI,2020,PHI,2020020174,PHI,BOS,HOME,20210205,Team Level,5on4,1,1,1,346,4.976,0.869,0.538,0.946,0.149,3.029,1.468,0.857,0.869,0.857,5,2,4,11,1,0,0,1,1,2,2,4,6,0,0,5,0,0,1,2,3,2,0.082,0.334,0.453,0,0,1,11,7,7,0,0.138,0,0,1.007,1.007,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2020,PHI,2020020188,PHI,WSH,AWAY,20210207,Team Level,other,0.9704,0.3333,0.5,39,0.672,0.721,0.024,0.018,0.017,0.125,0.094,0.705,0.721,0.705,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.721,0,0,1,1,1,1,0,0.006,0,0,0.727,0.727,0.711,0.662,0.022,0.06,0.159,0.019,0.528,0.212,0.022,0.022,0.022,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.022,0,0,0,0,0,2,1,1,0,0.015,0,0,0.038,0.038,0.038
PHI,2020,PHI,2020020188,PHI,WSH,AWAY,20210207,Team Level,all,0.4944,0.4706,0.4479,3600,30.204,3.07,2.128,7.047,1.042,17.014,12.7,2.95,3.189,3.062,23,20,13,56,7,2,2,4,1,12,17,16,36,0,0,23,11,7,9,32,7,4,0.795,0.819,1.456,4,0,3,57.691,43,44.219,4,0.442,0.53,0.53,2.982,3.084,3.052,37.825,3.14,2.61,8.476,1.258,20.612,16.904,3.075,3.037,2.973,37,16,10,63,4,5,0,5,0,14,25,33,49,3,8,21,21,7,9,34,18,1,0.818,2.082,0.241,2,2,0,61.274,53,52.018,5,0.553,0.653,0.653,3.04,2.932,2.894
PHI,2020,PHI,2020020188,PHI,WSH,AWAY,20210207,Team Level,5on5,0.4514,0.4762,0.4471,3058,27.243,2.306,1.837,6.387,0.879,15.16,11.431,2.202,2.425,2.314,20,18,12,50,6,2,2,4,1,12,13,14,32,0,0,20,11,6,5,28,7,3,0.753,0.819,0.734,4,0,2,51.691,38,39.219,4,0.376,0.53,0.53,2.152,2.254,2.238,33.692,2.802,2.397,7.773,1.137,18.714,14.177,2.737,2.699,2.634,33,14,8,55,3,5,0,5,0,12,22,30,44,3,8,20,21,5,9,30,16,1,0.69,1.871,0.241,1,2,0,53.274,47,46.018,5,0.5,0.653,0.653,2.648,2.54,2.503
